PLC_Tag,Address,RegisterType,DataType,FunctionCode,AccessType,Description,Unit,SignalType,DCS_Tag,DCS_Functions
1130-KM-301A,21,6,16-Bit Unsigned,6,Write,"1130-KM-301A Barring motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",22,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-BLM-331A,23,6,16-Bit Unsigned,6,Write,"1130-BLM-331A Oil station fans : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-331B,24,6,16-Bit Unsigned,6,Write,"1130-PM-331B Auxiliary oil pump motor : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-V-332A.EH,25,6,16-Bit Unsigned,6,Write,"1130-V-332A.EH Lube oil tank heater : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-331A,26,6,16-Bit Unsigned,6,Write,"1130-PM-331A Main oil pump motor : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PK-1501A-M,27,6,16-Bit Unsigned,6,Write,"2701-PK-1501A-M ITF Waste Gas FanAcoustic Enclosure Fan : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1215,28,6,16-Bit Unsigned,6,Write,"2701-PM-1215 Slop Drum HC Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1701A,29,6,16-Bit Unsigned,6,Write,"2701-PM-1701A TBC Solution Dosing pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-AGM-1701,30,6,16-Bit Unsigned,6,Write,"2701-AGM-1701 TBC Solution StorageDrum 2701-V-1701Agitator : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1206A,31,6,16-Bit Unsigned,6,Write,"2701-PM-1206A Benzene-Toluene FractionTransfer Pump : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",32,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-301A,33,6,16-Bit Unsigned,6,Write,"1130-PM-301A DM Pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-303A,34,6,16-Bit Unsigned,6,Write,"1130-PM-303A Condensate Stripper Bottom Pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-606A,35,6,16-Bit Unsigned,6,Write,"1612-PM-606A LLP Condensate Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1202A,36,6,16-Bit Unsigned,6,Write,"2701-PM-1202A Ethylbenzene transfer pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1201A,37,6,16-Bit Unsigned,6,Write,"2701-PM-1201A Benzene transfer pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1204A,38,6,16-Bit Unsigned,6,Write,"2701-PM-1204A DM Transfer Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1203,39,6,16-Bit Unsigned,6,Write,"2701-PM-1203 Off-Spec EB Transfer Pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1207A,40,6,16-Bit Unsigned,6,Write,"2701-PM-1207A Heavy Tar Loading Pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1205B,41,6,16-Bit Unsigned,6,Write,"2701-PM-1205B SM Transfer Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PK-1201A-M,42,6,16-Bit Unsigned,6,Write,2701-PK-1201A-M ITF Waste Gas Fan : VFD Frequency Setting:Hz,0.01Hz,Impulse,"",""
2701-PK-1201A-M,43,6,16-Bit Unsigned,6,Write,"2701-PK-1201A-M ITF Waste Gas Fan : PLC VFD Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
1115-PM-101B,44,6,16-Bit Unsigned,6,Write,"1115-PM-101B R-101 Recycle Pumps : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1630-PM-214B,45,6,16-Bit Unsigned,6,Write,"1630-PM-214B HP Flare K.O.Drum Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1630-PM-605B,46,6,16-Bit Unsigned,6,Write,"1630-PM-605B LP Flare K.O.Drum Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-305B,47,6,16-Bit Unsigned,6,Write,"1130-PM-305B Offgas Absorber Bottom Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-306B,48,6,16-Bit Unsigned,6,Write,"1130-PM-306B Rich Oil Stripper Bottom Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-BLM-331B,49,6,16-Bit Unsigned,6,Write,"1130-BLM-331B Oil station fans : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-302B,50,6,16-Bit Unsigned,6,Write,"1130-PM-302B Process Condensate Pump : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-611B,51,6,16-Bit Unsigned,6,Write,"1612-PM-611B Desuperheater Water Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-001B,52,6,16-Bit Unsigned,6,Write,"1612-PM-001B oil pump motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-P-611B.HE-JB,53,6,16-Bit Unsigned,6,Write,"1612-P-611B.HE-JB Oil heater junction box : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-KM-101B-2,54,6,16-Bit Unsigned,6,Write,"1110-KM-101B-2 Barring motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-132A,55,6,16-Bit Unsigned,6,Write,"1110-PM-132A Oil pump motor 1 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-132B,56,6,16-Bit Unsigned,6,Write,"1110-PM-132B Oil pump motor 2 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-KM-101B.EH02,57,6,16-Bit Unsigned,6,Write,"1110-KM-101B.EH02 Electric heater for crankcase : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",58,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1110-PM-133B,59,6,16-Bit Unsigned,6,Write,"1110-PM-133B Water pump motor 2 : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-KM-301B,60,6,16-Bit Unsigned,6,Write,"1130-KM-301B Barring motor : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-332A,61,6,16-Bit Unsigned,6,Write,"1130-PM-332A Main oil pump motor : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-332B,62,6,16-Bit Unsigned,6,Write,"1130-PM-332B Auxiliary oil pump motor : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-V-332B.EH,63,6,16-Bit Unsigned,6,Write,"1130-V-332B.EH Lube oil tank heater : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PK-1501B-M,64,6,16-Bit Unsigned,6,Write,"2701-PK-1501B-M ""ITF Waste Gas FanAcoustic Enclosure Fan"" : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1216,65,6,16-Bit Unsigned,6,Write,"2701-PM-1216 Slop Drum Water Pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",66,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1701B,67,6,16-Bit Unsigned,6,Write,"2701-PM-1701B TBC Solution Dosing pump : MCU TYPE DOL1: Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1206B,68,6,16-Bit Unsigned,6,Write,"2701-PM-1206B Benzene-Toluene FractionTransfer Pump : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
"",69,6,16-Bit Unsigned,6,Write,"SPARE : MCU TYPE DOL2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-301B,70,6,16-Bit Unsigned,6,Write,"1130-PM-301B DM Pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
1130-PM-303B,71,6,16-Bit Unsigned,6,Write,"1130-PM-303B Condensate Stripper Bottom Pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
1612-PM-606B,72,6,16-Bit Unsigned,6,Write,"1612-PM-606B LLP Condensate Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1202B,73,6,16-Bit Unsigned,6,Write,"2701-PM-1202B Ethylbenzene transfer pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1201B,74,6,16-Bit Unsigned,6,Write,"2701-PM-1201B Benzene transfer pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1204B,75,6,16-Bit Unsigned,6,Write,"2701-PM-1204B DM Transfer Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1207B,76,6,16-Bit Unsigned,6,Write,"2701-PM-1207B Heavy Tar Loading Pump : PLC SSR1:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1205A,77,6,16-Bit Unsigned,6,Write,"2701-PM-1205A SM Transfer Pump : PLC SSR2:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PM-1205S,78,6,16-Bit Unsigned,6,Write,"2701-PM-1205S SM Transfer Pump : PLC SSR3:Control word Pulse signal
:Value:1=Stop,2=Start,32=Reset Soft Starter ,1024=Permit,2048=Ban Permit","",Impulse,"",""
2701-PK-1201B-M,79,6,16-Bit Unsigned,6,Write,2701-PK-1201B-M ITF Waste Gas Fan : VFD Frequency Setting:Hz,0.01Hz,Impulse,"",""
